,fidelity,radius,thickness,npanels,theta,length,height,z_offset,volume,nC_Ge77,prod_rate_Ge77[nuc/(kg*yr)],total_nC_Ge77[cts],nC_Ge77_scaling,time_0[ms],x_0[m],y_0[m],z_0[m],r_0[m],L_0[m],px_0[m],py_0[m],pz_0[m],ekin_0[eV],edep_0[eV],vol_0,time_t[ms],x_t[m],y_t[m],z_t[m],r_t[m],L_t[m],px_t[m],py_t[m],pz_t[m],ekin_t[eV],edep_t[eV],ln(E0vsET),vol_t,nsteps,nC_A,nC_Z,nsec,nsec_with_nC,nprimaries,weights
2233,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,2.31845935,1.03375677,0.93901252,2.5384851421907624,2.706594045999512,-0.809970718,0.575596108,-0.11241244,1471941.33,0.0,7.0,16.2196583,2.19267589,2.38994816,-1.13752188,3.243405581495271,3.437097000893837,-0.0,0.0,-0.0,0.0,0.0,30.320188371098,4.0,94,57,26,1,0,1.0,4e-05
2234,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.01881124,-1.81546504,-0.66418247,2.081799619130655,2.185183746888998,0.482939149,-0.384082902,-0.786924458,1224932.96,0.0,7.0,77.616872,-1.83337171,-2.77804901,1.50994061,3.328484359132593,3.654959476480892,-0.0,0.0,-0.0,0.0,0.0,30.136492324891123,3.0,50,2,1,1,0,1.0,4e-05
2235,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.54463077,0.26268124,0.82235716,2.558153081713198,2.68708363994908,-0.53094982,0.63750059,0.55828781,1539251.40263641,0.0,7.0,0.06403607,-3.07202361,0.9694475,1.42020556,3.221359575653373,3.5205314014092526,0.0,0.0,0.0,0.0,0.0,30.36490240497801,4.0,6,0,0,2,0,1.0,4e-05
2236,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.38317899,1.82152768,-0.53361813,2.2871701308349586,2.3485943702666705,-0.98195036,-0.03004849,-0.18673668,8782925.60150624,0.0,7.0,0.00051203,-1.40364529,1.82090139,-0.53751019,2.299108951799178,2.36110549882824,-0.0,-0.0,-0.0,0.0,0.0,32.106415773083484,7.0,2,0,0,2,0,1.0,4e-05
2237,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.6885766,0.0874978,0.78409604,2.689999999827584,2.801946930085594,0.78137344,0.46317043,0.41824479,85829361.35149351,0.0,7.0,0.01352378,-1.19885969,0.55503713,1.09981049,1.3211096744727642,1.7189862960185498,0.0,0.0,0.0,0.0,0.0,34.38596736377095,7.0,7,0,0,16,0,1.0,4e-05
2238,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.00785221,-0.16564847,0.47256645,0.1658344741458331,0.5008194509809174,-0.75713499,0.36072853,0.54462972,2046355.84735945,0.0,11.0,0.0017171,-0.03353305,-0.15341312,0.49103944,0.1570351897838089,0.5155383423819712,-0.0,0.0,0.0,0.0,0.0,30.649666784769693,11.0,2,0,0,2,0,1.0,4e-05
2239,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.01438584,0.44649587,1.41285378,1.1083037464159196,1.7956873330231662,0.51939392,-0.76357556,-0.38364348,7646983.40490452,0.0,7.0,0.00631021,1.13898219,0.26332329,1.32082233,1.1690250571282124,1.7638569135902855,0.0,-0.0,-0.0,0.0,0.0,31.967917452837764,7.0,2,0,0,2,0,1.0,4e-05
2240,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.40726949,-1.15654082,-1.59666064,1.2261546011050697,2.01315183360231,-0.54426811,-0.0449808,0.83770457,73566495.50168835,0.0,7.0,0.01419995,-1.10416106,-1.68596832,-0.27299721,2.0153562519971366,2.0337621048519243,-0.0,-0.0,0.0,0.0,0.0,34.231795906849605,7.0,5,0,0,12,0,1.0,4e-05
2241,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.33092248,0.1899895,-3.01056527,0.3815831467447172,3.034651370884269,0.21255807,0.12636361,0.9689434,68086991.01512207,0.0,7.0,0.01599891,0.01110915,-0.09100167,-1.35950545,0.0916772444858123,1.36259303746064,0.0,-0.0,0.0,0.0,0.0,34.15439237615186,11.0,8,0,0,8,0,1.0,4e-05
2242,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.4297279,2.16539729,-1.67185259,2.5948154638774903,3.086771513129448,0.636322907,0.638926617,0.432279928,1533639.31,0.0,7.0,313.844565,-1.4091663,1.67738048,-0.33354765,2.190743009971896,2.215989388639134,0.0,-0.0,0.0,0.0,0.0,30.36124975384208,7.0,117,41,18,1,0,1.0,4e-05
2243,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.68464995,1.27822265,-0.26436849,1.450034033051647,1.4739366999681178,0.91982341,0.36732904,0.13781968,1701409.70124692,0.0,7.0,0.01815575,0.98553372,1.39837979,-0.21928624,1.7107725594997956,1.724769319471685,0.0,0.0,0.0,0.0,0.0,30.46506335238612,7.0,2,0,0,2,0,1.0,4e-05
2244,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.55057605,1.28892093,1.37782546,2.0163341118539027,2.4421314970430807,0.317448321,0.862619642,-0.393845041,1744725.9,0.0,7.0,125.416579,3.23842254,0.5199692,1.15582291,3.2799006869917102,3.4775961691676565,0.0,0.0,0.0,0.0,0.0,30.490203674875147,3.0,61,156,64,1,0,1.0,4e-05
2245,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.67882662,-1.91446595,-1.81539301,2.031252188609289,2.7242682016436794,-0.39870333,0.33632156,0.85318431,1715728.26186434,0.0,7.0,0.0042774,0.65126893,-1.85634826,-1.79888235,1.9672773270661088,2.665737757306576,-0.0,0.0,-0.0,0.0,0.0,30.47344384189189,7.0,3,0,0,2,0,1.0,4e-05
2246,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.52873959,-0.61233734,-3.23828176,1.6468156399523426,3.6329699295673152,-0.298785461,-0.953864154,0.0295029601,1517247.14,0.0,7.0,29.5056795,2.05781706,-2.5952747,-2.23113661,3.3121083649070324,3.993498765915601,0.0,-0.0,-0.0,0.0,0.0,30.350503809665355,3.0,21,156,64,1,0,1.0,4e-05
2247,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.87766406,-1.40179363,-3.04455886,2.343213115216851,3.841872766676268,0.789248061,0.57202945,0.22331549,2374160.7876658,0.0,7.0,19.9640175,-2.60647634,-2.01480536,-3.21022579,3.294413384756765,4.599859690517271,-0.0,-0.0,-0.0,0.0,0.0,30.798250231403703,3.0,37,158,64,1,0,1.0,4e-05
2248,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.08341331,-1.24965172,-3.35612565,1.2524325137843213,3.5822013595235034,-0.580303274,0.794003895,0.181124061,1362397.94,0.0,7.0,78.0506208,-0.35541453,-0.62071563,-2.17602364,0.715267349640271,2.290564616704857,-0.0,0.0,-0.0,0.0,0.0,30.24285254725021,7.0,43,41,18,1,0,1.0,4e-05
2249,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.72693735,-2.57886256,-0.87909466,2.6793600008574394,2.81988961405146,0.91225286,0.1479908,-0.38195999,20330677.81630916,0.0,7.0,0.00174066,0.8243929,-2.56305277,-0.91989927,2.692371288543815,2.8451850242684773,0.0,0.0,-0.0,0.0,0.0,32.945737176701066,6.0,3,0,0,4,0,1.0,4e-05
2250,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,2.1103331,-0.3374105,-0.78913293,2.137136317239932,2.2781752390183345,0.905200448,0.365367649,-0.21706826,1251884.88,0.0,7.0,90.609405,0.23503181,1.1673877,0.98026643,1.1908123251894758,1.5423865493475073,-0.0,-0.0,-0.0,0.0,0.0,30.158256528491155,15.0,96,2,1,1,0,1.0,4e-05
2251,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.26149115,1.22666973,-0.93424894,1.2542313375237424,1.563942879365394,0.843420695,-0.00227364001,0.537248883,1804767.52,0.0,7.0,91.8313427,0.53880383,2.58600224,0.24380683,2.6415368921345177,2.652764392640691,-0.0,-0.0,-0.0,0.0,0.0,30.52403799462836,7.0,101,41,18,1,0,1.0,4e-05
2252,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.11321595,1.6467555,-3.03168382,1.9877256923717248,3.625211747272764,0.86455329,0.28997732,0.41043972,38055588.55770596,0.0,7.0,0.01330762,0.84667151,1.75365389,-2.17152126,1.947345529626885,2.916789192655136,-0.0,0.0,0.0,0.0,0.0,33.57265415649807,7.0,9,0,0,7,0,1.0,4e-05
2253,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.25976075,1.45930851,0.80682497,2.689999995278621,2.80839215687811,0.885403932,-0.42184634,-0.195206408,107859.909,0.0,7.0,533.554716,2.41397416,-0.29001199,1.57581326,2.431332597464088,2.8973376796437265,0.0,0.0,-0.0,0.0,0.0,27.706684176162923,7.0,51,41,18,1,0,1.0,4e-05
2254,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.77599003,1.83252547,-3.25263954,1.9900527944901667,3.8131317970966494,0.02135217,0.272739479,0.961850956,750192.561,0.0,7.0,108.17298,0.06060497,1.78732106,-2.21732034,1.7883482697473176,2.8486310789721334,0.0,0.0,-0.0,0.0,0.0,29.64618085151669,7.0,83,41,18,1,0,1.0,4e-05
2255,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.71931533,1.1561155,-0.34525267,1.36162314658398,1.404712425892,0.37398189,-0.88874252,0.26509295,8664673.8631465,0.0,7.0,0.00620606,-0.61048334,0.94877048,-0.2749299,1.1282089044751358,1.161224260016555,0.0,-0.0,0.0,0.0,0.0,32.09286049296826,7.0,3,0,0,2,0,1.0,4e-05
2256,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.4007287,-1.17898148,1.27928218,1.2452232013525448,1.785257325220158,-0.818978739,-0.544559069,-0.18091226,2477583.92,0.0,7.0,507.035833,-0.33947848,0.53107282,-3.62846212,0.6303046711915301,3.682800746008499,0.0,0.0,-0.0,0.0,0.0,30.840890068426628,7.0,147,41,18,1,0,1.0,4e-05
2257,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.36291967,-1.24302281,-2.44230218,1.8446288876229835,3.0606364814342064,-0.850539051,0.399040235,0.342564174,1228751.95,0.0,7.0,83.1626965,1.91670348,0.406786071,-0.09771849,1.959394584509136,1.9618297686322343,0.0,-0.0,0.0,0.0,0.0,30.13960518837921,7.0,178,41,18,1,0,1.0,4e-05
2258,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.75028163,0.92962388,-0.4513888,1.1946225690910544,1.277057137072242,0.10058076,0.98548394,-0.13676589,44485198.73774695,0.0,7.0,0.00429988,-0.74914592,1.30916006,-0.45166656,1.50834998331019,1.57452289712601,-0.0,0.0,-0.0,0.0,0.0,33.72876273013204,7.0,4,0,0,9,0,1.0,4e-05
2259,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.19078207,-2.68322608,1.20711437,2.68999999900105,2.9484275634456663,0.90840996,0.404312865,0.10640698,774121.39735725,0.0,7.0,0.12976874,1.21588196,-2.997315,0.93059637,3.234542649259465,3.36575039979729,0.0,-0.0,-0.0,0.0,0.0,29.677579635362243,4.0,9,0,0,2,0,1.0,4e-05
2260,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.94655065,1.54775272,-2.37692642,1.8142482231720167,2.990196619183568,0.80241818,0.04944571,-0.59471017,14664596.56642769,0.0,7.0,0.00048189,-0.92630619,1.5490002,-2.39193055,1.8048392663149693,2.996460667730457,0.0,0.0,-0.0,0.0,0.0,32.619042401013,7.0,2,0,0,3,0,1.0,4e-05
2261,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.16362708,-0.92010393,-0.92341487,1.4834484228684095,1.747373527740388,0.252961749,0.791731867,-0.556031478,1599783.36,0.0,7.0,382.338393,1.14601719,-0.96525057,-0.92636633,1.4983537842114665,1.761595481380016,0.0,0.0,0.0,0.0,0.0,30.403474429000923,7.0,53,41,18,1,0,1.0,4e-05
2262,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.12333589,2.68717105,1.44343767,2.68999999883275,3.052804006302275,-0.79512572,-0.56101132,-0.23030715,1729110.66822758,0.0,7.0,9.88589891,0.48710183,3.24467382,1.14977016,3.2810328238197712,3.4766575632076804,0.0,0.0,0.0,0.0,0.0,30.481213420647435,3.0,24,156,64,1,0,1.0,4e-05
2263,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.05779977,2.68937896,-2.7320437,2.6900000007254152,3.834079130979488,-0.39847172,-0.87393443,-0.27831439,2473155.34394932,0.0,6.0,0.020429354,0.02566659,2.71316182,-2.82988456,2.7132832206291955,3.920478600665272,-0.0,0.0,-0.0,0.0,0.0,30.83910101148148,6.0,7,0,0,2,0,1.0,4e-05
2264,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.36842974,1.64040761,0.8028959,1.681272613308853,1.8631477199887263,-0.99546403,-0.09352458,-0.01745052,196121652.0,0.0,7.0,0.00748341,-1.62295028,1.52254448,0.78090411,2.225333526672024,2.3583724332567666,-0.0,-0.0,-0.0,0.0,0.0,35.21234134908438,7.0,4,0,0,7,0,1.0,4e-05
2265,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.51643009,0.17898028,-0.22176121,2.5227870180588545,2.5325150291255825,-0.176046889,0.441109122,0.880017179,93330.7964,0.0,7.0,202.709332,-0.79264237,0.31171912,-2.09418258,0.8517339587528441,2.260763458406971,0.0,-0.0,0.0,0.0,0.0,27.562001062643603,15.0,63,2,1,1,0,1.0,4e-05
2266,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.60968998,-1.53402889,-1.33648725,2.2235886461004952,2.594329323058196,0.91501455,0.13779025,-0.37915988,20645629.82202108,0.0,7.0,0.00802466,2.06369632,-1.46566096,-1.52461649,2.531206145466952,2.9549043964956945,0.0,0.0,-0.0,0.0,0.0,32.96110987503779,7.0,2,0,0,5,0,1.0,4e-05
2267,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.09386444,2.5012441,-0.5628184,2.503004710519204,2.565501341309313,0.01458156,-0.9941455,0.10706124,36055369.18768098,0.0,7.0,0.00161226,-0.10723729,2.37634296,-0.54064039,2.378761379354412,2.4394256970048214,-0.0,-0.0,0.0,0.0,0.0,33.51866199880847,7.0,3,0,0,9,0,1.0,4e-05
2268,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.6021538,-1.25347347,-1.85007094,2.0342302079283656,2.7497008968032803,-0.8333555,-0.5404393,-0.11594814,2921198.91647098,0.0,7.0,0.00015775,-1.60525418,-1.2554841,-1.85050231,2.0379110156629223,2.752715042839636,-0.0,-0.0,-0.0,0.0,0.0,31.0056003287672,7.0,2,0,0,2,0,1.0,4e-05
2269,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.59994632,-2.16120549,1.23525799,2.6889844545641544,2.9591383372100943,0.950297691,0.21966733,0.22063672,981682.93475271,0.0,7.0,37.0662919,-3.24284039,0.46574347,-4.34343336,3.276115195603322,5.440436023667945,-0.0,0.0,-0.0,0.0,0.0,29.91511930912501,3.0,48,156,64,1,0,1.0,4e-05
2270,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.87729027,-0.69642989,-0.23054198,2.0023070068104154,2.015535401342384,0.87659106,0.2534189,-0.4091051,34149711.29327273,0.0,7.0,0.00067667,1.92397146,-0.68293455,-0.25232809,2.041584134557828,2.0571181889918924,0.0,0.0,-0.0,0.0,0.0,33.46436034082672,7.0,2,0,0,7,0,1.0,4e-05
2271,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.94301265,-0.90860683,-0.64695429,2.144962593982159,2.240404959584779,-0.400041292,-0.785131073,0.472796112,2497919.86,0.0,7.0,37.5107263,1.12166803,-0.84479667,-1.96238885,1.404215290889246,2.413045913730506,0.0,-0.0,-0.0,0.0,0.0,30.84906453844602,7.0,41,41,18,1,0,1.0,4e-05
2272,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.02153737,0.77334023,0.28493829,2.164409492134741,2.183084578927508,0.21885038,-0.959327255,-0.178313567,1519966.13,0.0,7.0,208.62921,-0.75550017,0.78826194,-2.2529167,1.0918504443936414,2.5035516871160226,-0.0,-0.0,-0.0,0.0,0.0,30.352294260637773,7.0,74,41,18,1,0,1.0,4e-05
2273,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-2.49181339,0.82063629,-0.6142795,2.623466769571945,2.69442335114,-0.19038892,-0.979591461,0.0644409,176915.156,0.0,7.0,262.569795,-1.5105821,1.03202254,0.86344762,1.8294613425564537,2.0229855650478887,-0.0,0.0,-0.0,0.0,0.0,28.20152120295916,7.0,45,41,18,1,0,1.0,4e-05
2274,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.3279813,0.56433339,-0.43567404,0.652720390533789,0.7847647910989023,-0.89181989,-0.07883456,-0.44546873,2495962.15400243,0.0,12.0,0.00054124,-0.33850779,0.56340288,-0.44093208,0.6572749265588781,0.7914742119968944,-0.0,-0.0,-0.0,0.0,0.0,30.848280496655537,12.0,2,0,0,3,0,1.0,4e-05
2275,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.42370454,-1.57273831,-2.87096157,2.121424146406905,3.5697143786828565,0.11280684,0.89145996,-0.43883227,329072683.0,0.0,7.0,0.00203891,-1.37737358,-1.20660629,-3.05119462,1.8311353630874967,3.55848919164672,0.0,0.0,-0.0,0.0,0.0,35.729884856261165,7.0,2,0,0,36,0,1.0,4e-05
2276,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.41637316,-0.26336434,-0.62845223,1.4406504447477957,1.5717588585225133,-0.67909696,-0.71443716,-0.16854336,848598.294,0.0,7.0,867.078946,-0.82066317,0.32489659,-1.39894561,0.8826357305185855,1.6541144617366563,-0.0,-0.0,-0.0,0.0,0.0,29.76943685233664,11.0,107,41,18,1,0,1.0,4e-05
2277,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,2.03781505,1.31096365,-2.1892585,2.423079831459918,3.2656038720962584,-0.69394924,-0.58895461,0.41420638,4208783.35969724,0.0,7.0,0.00645731,1.91108736,1.20340988,-2.11361692,2.2584176400376843,3.0931903790978774,-0.0,-0.0,0.0,0.0,0.0,31.37077982665632,7.0,2,0,0,3,0,1.0,4e-05
2278,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.8829094,1.02847877,1.53868197,1.3554695086755264,2.0505706019915904,0.1188852,-0.867809134,0.482466182,1124451.14,0.0,7.0,26.9133009,2.55271641,1.54215411,2.33143869,2.982381660497727,3.785525952110498,0.0,0.0,0.0,0.0,0.0,30.05090124997342,3.0,111,158,64,1,0,1.0,4e-05
2279,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.38978121,-0.82050669,-0.01065996,1.613915437686814,1.6139506419810432,-0.912246964,0.40860223,-0.02914948,1115081.4,0.0,7.0,0.07824403,1.23237403,-0.26996976,-0.35514703,1.2615979633515972,1.3106329898376277,0.0,0.0,-0.0,0.0,0.0,30.04253361565428,7.0,7,41,18,1,0,1.0,4e-05
2280,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.08825121,-0.27710909,-1.81111224,1.12297824726354,2.131010954853332,0.873527126,-0.28079652,-0.397622527,1064144.96,0.0,7.0,90.3696579,-0.55165586,0.26988672,-1.97032678,0.6141360024495373,2.063819432384981,0.0,0.0,-0.0,0.0,0.0,29.995777831163643,7.0,16,41,18,1,0,1.0,4e-05
2281,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.43068004,1.42891884,-2.66634067,1.49241225811146,3.055596000235861,-0.88326036,0.42603112,0.19582804,1099294.39,0.0,7.0,14.80760225,1.01757102,1.01767354,-4.29178282,1.4391352315748414,4.526644451335572,0.0,0.0,0.0,0.0,0.0,30.028274719264733,3.0,31,158,64,1,0,1.0,4e-05
2282,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.91373976,0.56790482,-3.44124285,1.0758421043926891,3.605494222192044,-0.11754398,-0.881279538,0.457744239,1469648.00738021,0.0,7.0,37.3215898,0.91537621,-3.17401865,-1.76277699,3.303378270253315,3.744287744398826,0.0,0.0,0.0,0.0,0.0,30.31862913027857,3.0,42,158,64,1,0,1.0,4e-05
2283,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.06702476,-1.63588381,1.27707845,1.637256289733887,2.0764242162254747,-0.81368445,0.54934813,0.19009008,1816159.08254628,0.0,7.0,0.00435185,-0.13293367,-1.5913863,1.29247586,1.5969288388802296,2.0544282818171333,-0.0,0.0,0.0,0.0,0.0,30.53033008578608,7.0,2,0,0,2,0,1.0,4e-05
2284,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.91016458,1.56903622,1.69,1.813911304986676,2.479188218421196,0.07831047,-0.899004134,-0.430881698,800280.87901667,0.0,7.0,75.62546102,-1.07697556,0.70917701,2.31451673,1.289499278150187,2.649489777636393,-0.0,-0.0,-0.0,0.0,0.0,29.71081369475847,3.0,44,158,64,1,0,1.0,4e-05
2285,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.90203144,2.42528433,0.80436247,2.587598268683148,2.709735002400885,0.33511701,0.58256232,0.7404848,790453.86947598,0.0,7.0,20.3350261,-2.46507745,2.28547531,2.21148133,3.36154789154016,4.02376116339634,-0.0,-0.0,-0.0,0.0,0.0,29.69845822875308,3.0,22,158,64,1,0,1.0,4e-05
2286,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.12405669,-0.841767,-1.60847964,1.404305922732919,2.1352474978131424,-0.848422223,-0.30658518,-0.431491896,497057.037,0.0,7.0,25.3138281,-0.60617277,-3.22509094,-1.72745836,3.2815631943266848,3.708472648394949,0.0,0.0,-0.0,0.0,0.0,29.234555712027817,3.0,29,158,64,1,0,1.0,4e-05
2287,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.46379925,-1.58902153,-0.65385421,2.160485516522641,2.257260063669853,0.640239148,-0.73844596,0.21163979,401256.94202027,0.0,7.0,0.96049567,-2.44098933,-2.1131421,-0.25586737,3.2285907829835385,3.2387137192096764,0.0,0.0,0.0,0.0,0.0,29.02045290522012,4.0,34,0,0,2,0,1.0,4e-05
2288,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.6461855,2.1274805,1.49230019,2.6899999959647767,3.0762086787740093,0.47128271,-0.67049163,-0.573004,76451994.0010274,0.0,7.0,0.00273391,-1.49918741,1.91834703,1.31357415,2.434670042903623,2.766422828376124,0.0,-0.0,-0.0,0.0,0.0,34.27026922337777,7.0,2,0,0,10,0,1.0,4e-05
2289,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,0.28604258,0.76555591,0.01475676,0.8172491718619141,0.8173823896284297,0.23774447,-0.21089291,0.94815703,69954222.37000185,0.0,11.0,0.01409172,0.46501691,0.59296672,1.51030567,0.7535583969497696,1.6878606205631006,-0.0,-0.0,0.0,0.0,0.0,34.181447270899994,11.0,6,0,0,7,0,1.0,4e-05
2290,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,1.03448811,-1.71773022,1.0365227,2.005183971218756,2.257242137221417,-0.43569392,-0.169202,0.88404835,3443253.15256754,0.0,7.0,0.00987814,0.98080964,-1.62541604,0.98686006,1.8984111390861071,2.1395928657175447,-0.0,0.0,-0.0,0.0,0.0,31.170022917316523,7.0,4,0,0,2,0,1.0,4e-05
2291,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-0.87951165,-1.90476352,-0.90947411,2.098014492230336,2.2866586903971493,0.10542484,0.919990961,-0.377494681,965942.236,0.0,15.0,85.7674472,-1.8243555,0.08940546,0.43649917,1.8265449150398847,1.8779770637760065,0.0,-0.0,-0.0,0.0,0.0,29.89895496526361,7.0,54,41,18,1,0,1.0,4e-05
2292,0.0,208.7,6.4,22.0,16.7,26.2,300.0,42.0,2967235.08,0,0.0,0,0.0059768755052057,0.0,-1.01334167,-1.10348284,-3.68516069,1.4981774655670317,3.978057946970372,-0.49806085,-0.25288445,0.82944852,438702.863,0.0,7.0,0.64401313,-2.09353678,-2.4627424,-2.21108701,3.232336055853496,3.916235710955262,-0.0,-0.0,0.0,0.0,0.0,29.10967326419117,4.0,25,0,0,2,0,1.0,4e-05
